Date,State_Name,SL_No,District_Name,Outlay,Amt. Released Centre,Amt. Released State,Amt. Released Beneficiary,Amt. Released Total,Expenditure Centre,Expenditure State,Expenditure Beneficiary,Expenditure Total,IHHL construction BPL,IHHL construction APL,IHHL construction Total,Construction SCW,Construction School toilets,Construction Nursery toilets,Construction RSMs,Construction PCs,Total Expenditure BPL Toilets,Total Expenditure School Toilets,Total Expenditure Nursery toilets,Total Expenditure SCWs
29-May-2013,JAMMU & KASHMIR,19,SHOPIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,JAMMU & KASHMIR,20,SRINAGAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,JAMMU & KASHMIR,21,UDHAMPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,JHARKHAND,1,BOKARO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,JHARKHAND,2,CHATRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,JHARKHAND,3,DEOGHAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,JHARKHAND,4,DHANBAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,JHARKHAND,5,DUMKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,JHARKHAND,6,GARHWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,JHARKHAND,7,GIRIDIH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,JHARKHAND,8,GODDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,JHARKHAND,9,GUMLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,JHARKHAND,10,HAZARIBAGH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,JHARKHAND,11,JAMTARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,JHARKHAND,12,KHUNTI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,JHARKHAND,13,KODERMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,JHARKHAND,14,LATEHAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,JHARKHAND,15,LOHARDAGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,JHARKHAND,16,PAKUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,JHARKHAND,17,PALAMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,JHARKHAND,18,PASCHIM SINGHBHUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,JHARKHAND,19,PURBI SINGHBHUM,0,0,0,0,0,0,0,0,0,0,85,85,0,0,0,0,0,0,0,0,0
29-May-2013,JHARKHAND,20,RAMGARH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,JHARKHAND,21,RANCHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,JHARKHAND,22,SAHIBGANJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,JHARKHAND,23,SERAIKELA KHARSAWAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,JHARKHAND,24,SIMDEGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KARNATAKA,1,BAGALKOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KARNATAKA,2,BANGALORE RURAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KARNATAKA,3,BANGALORE URBAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KARNATAKA,4,BELGAUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KARNATAKA,5,BELLARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KARNATAKA,6,BIDAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KARNATAKA,7,BIJAPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KARNATAKA,8,CHAMARAJANAGAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KARNATAKA,9,CHICKMAGALUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KARNATAKA,10,CHIKBALLAPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KARNATAKA,11,CHITRADURGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KARNATAKA,12,DAVANGERE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KARNATAKA,13,DHARWAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KARNATAKA,14,GADAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KARNATAKA,15,GULBARGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KARNATAKA,16,HASSAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KARNATAKA,17,HAVERI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KARNATAKA,18,KODAGU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KARNATAKA,19,KOLAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KARNATAKA,20,KOPPAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KARNATAKA,21,MANDYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KARNATAKA,22,MANGALORE(DAKSHINA KANNADA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KARNATAKA,23,MYSORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KARNATAKA,24,RAICHUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KARNATAKA,25,RAMANAGARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KARNATAKA,26,SHIMOGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KARNATAKA,27,TUMKUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KARNATAKA,28,UDUPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KARNATAKA,29,UTTAR KANNADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KERALA,1,ALAPPUZHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KERALA,2,ERNAKULAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KERALA,3,IDUKKI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KERALA,4,KANNUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KERALA,5,KASARGOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KERALA,6,KOLLAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KERALA,7,KOTTAYAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KERALA,8,KOZHIKODE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KERALA,9,MALAPPURAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KERALA,10,PALAKKAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KERALA,11,PATHANAMTHITTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KERALA,12,THIRUVANANTHAPURAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KERALA,13,THRISSUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,KERALA,14,WAYANAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,1,ALIRAJPUR,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0
29-May-2013,MADHYA PRADESH,2,ANUPPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,3,ASHOKNAGAR,0,0,0,11.93,11.93,79.27,14.44,11.93,105.64,41,114,155,0,0,0,0,0,99.39,0,0,0
29-May-2013,MADHYA PRADESH,4,BALAGHAT,0,0,0,0,0,17,3,0,20,706,0,706,0,0,5,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,5,BARWANI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,6,BETUL,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,7,BHIND,0,0,0,0,0,26.08,11.17,0,37.26,0,0,0,0,0,0,0,0,37.26,0,0,0
29-May-2013,MADHYA PRADESH,8,BHOPAL,0,0,0,0,0,50.35,0,0,50.35,0,0,0,0,0,0,0,0,30,0,0,14.72
29-May-2013,MADHYA PRADESH,9,BURHANPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,10,CHHATARPUR,0,0,0,0,0,8.77,3.84,2.47,15.07,179,95,274,0,0,0,0,0,15.07,0,0,0
29-May-2013,MADHYA PRADESH,11,CHHINDWARA,0,0,0,0,0,2.66,0.66,0,3.32,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,12,DAMOH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,13,DATIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,14,DEWAS,0,0,0,0,0,2.06,0,0,2.06,254,267,521,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,15,DHAR,0,0,0,0,0,44.16,0,0,44.16,0,0,0,0,0,0,0,0,44.16,0,0,0
29-May-2013,MADHYA PRADESH,16,DINDORI,0,0,0,0,0,25.14,0.14,0,25.28,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,17,GUNA,0,0,0,0,0,21.22,9.04,5.73,36,295,342,637,0,0,0,0,0,35.04,0,0,0
29-May-2013,MADHYA PRADESH,18,GWALIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,19,HARDA,0,0,0,0,0,42.23,0.55,0,42.78,0,0,0,0,0,0,0,0,40,0,0,0
29-May-2013,MADHYA PRADESH,20,HOSHANGABAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,21,INDORE,0,0,0,0,0,11.5,0,0,11.5,209,256,465,0,0,0,0,0,10,0,0,0
29-May-2013,MADHYA PRADESH,22,JABALPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,23,JHABUA,0,0,0,0,0,66.01,28.7,0,94.71,235,292,527,0,0,0,0,0,93.47,0,0,0
29-May-2013,MADHYA PRADESH,24,KATNI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,25,KHANDWA(EAST NIMAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,26,KHARGONE,0,0,18.02,0,18.02,43.13,18.02,0,61.15,774,576,1350,0,0,0,0,0,50,0,0,0.9
29-May-2013,MADHYA PRADESH,27,MANDLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,28,MANDSAUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,29,MORENA,0,0,0,3.33,3.32,135.36,4.02,2.12,141.5,107,80,187,3,0,0,0,0,5.87,122.01,0,6
29-May-2013,MADHYA PRADESH,30,NARSINGHPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,31,NEEMUCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,32,PANNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,33,RAISEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,34,RAJGARH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,35,RATLAM,0,0,0,1.9,1.9,7.76,3.2,1.9,12.86,99,112,211,0,0,0,0,0,11.6,0,0,0
29-May-2013,MADHYA PRADESH,36,REWA,0,0,97.45,5.27,102.72,3.01,0.75,5.27,9.03,585,723,1308,0,0,0,0,0,5.27,0,0,0
29-May-2013,MADHYA PRADESH,37,SAGAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,38,SATNA,0,0,0,0,0,186.4,0.28,0,186.68,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,39,SEHORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,40,SEONI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,41,SHAHDOL,0,0,0,0,0,10.33,2.58,0,12.91,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,42,SHAJAPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,43,SHEOPUR,0,0,0,0,0,27.66,10.42,1.49,39.57,166,248,414,0,0,0,0,0,2.81,0,0,0
29-May-2013,MADHYA PRADESH,44,SHIVPURI,0,0,0,0,0,1.86,0.46,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,45,SIDHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,46,SINGRAULI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,47,TIKAMGARH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,48,UJJAIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,49,UMARIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MADHYA PRADESH,50,VIDISHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,1,AHMEDNAGAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,2,AKOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,3,AMRAVATI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,4,AURANGABAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,5,BEED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,6,BHANDARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,7,BULDHANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,8,CHANDRAPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,9,DHULE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,10,GADCHIROLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,11,GONDIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,12,HINGOLI,0,0,78.78,3.94,82.72,234.65,56.1,0,290.75,0,0,0,0,0,0,0,0,78,0,0,0
29-May-2013,MAHARASHTRA,13,JALGAON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,14,JALNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,15,KOLHAPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,16,LATUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,17,NAGPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,18,NANDED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,19,NANDURBAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,20,NASHIK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,21,OSMANABAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,22,PARBHANI,0,0,0,0,0,1.14,0.29,0,1.43,173,240,413,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,23,PUNE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,24,RAIGAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,25,RATNAGIRI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,26,SANGLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,27,SATARA,0,0,0,0,0,0,0,0,0,284,409,693,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,28,SINDHUDURG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,29,SOLAPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,30,THANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,31,WARDHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,32,WASHIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MAHARASHTRA,33,YAVATMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MANIPUR,1,BISHNUPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MANIPUR,2,CHANDEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MANIPUR,3,CHURACHANDPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MANIPUR,4,IMPHAL EAST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MANIPUR,5,IMPHAL WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MANIPUR,6,SENAPATI,0,0,0,0,0,0,0,0,0,255,0,255,0,0,0,0,0,0,0,0,0
29-May-2013,MANIPUR,7,TAMENGLONG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MANIPUR,8,THOUBAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MANIPUR,9,UKHRUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MEGHALAYA,1,EAST GARO HILLS,0,0,0,0,0,0,1.39,0,1.39,966,0,966,0,0,0,0,0,0,0,0,0
29-May-2013,MEGHALAYA,2,EAST KHASI HILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MEGHALAYA,3,JAINTIA HILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MEGHALAYA,4,RI BHOI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MEGHALAYA,5,SOUTH GARO HILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MEGHALAYA,6,WEST GARO HILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MEGHALAYA,7,WEST KHASI HILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MIZORAM,1,AIZAWL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MIZORAM,2,CHAMPHAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MIZORAM,3,KOLASIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MIZORAM,4,LAWNGTLAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MIZORAM,5,LUNGLEI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MIZORAM,6,MAMIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MIZORAM,7,SAIHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,MIZORAM,8,SERCHHIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,NAGALAND,1,DIMAPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,NAGALAND,2,KIPHIRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,NAGALAND,3,KOHIMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,NAGALAND,4,LONGLENG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,NAGALAND,5,MOKOKCHUNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,NAGALAND,6,MON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,NAGALAND,7,PEREN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,NAGALAND,8,PHEK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,NAGALAND,9,TUENSANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,NAGALAND,10,WOKHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,NAGALAND,11,ZUNHEBOTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,ORISSA,1,ANGUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,ORISSA,2,BALANGIR,0,0,0,0,0,4.72,1.64,0.42,6.79,0,0,0,0,0,0,0,0,3.53,0,0,0
29-May-2013,ORISSA,3,BALESWAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,ORISSA,4,BARGARH,0,0,0,0,0,0.05,0.02,0,0.06,35,0,35,0,0,0,0,0,0,0,0,0
29-May-2013,ORISSA,5,BHADRAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,ORISSA,6,BOUDH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,ORISSA,7,CUTTACK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,ORISSA,8,DEBAGARH,0,0,0,0,0,0.56,0.18,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,ORISSA,9,DHENKANAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,ORISSA,10,GAJAPATI,0,0,0,0,0,1.69,0.64,0,2.33,0,0,0,0,5,0,0,0,0,1.75,0,0
29-May-2013,ORISSA,11,GANJAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,ORISSA,12,JAGATSINGHAPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-May-2013,ORISSA,13,JAJAPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
